"/温度","_id","Al","B","C","Cb","Co","Cr","Fe","Hf","Mn","Mo","Nb","Ni","Re","Si","Ta","Ti","W","Zr","保温/保温时间","保温/拉伸温度","保温/第二次时效温度","冷却/油冷","冷却/空冷","力学性能/抗拉强度","固溶/固溶温度","固溶处理/时间","固溶处理/温度","固溶热处理/加热时间","固溶热处理/加热温度","固溶热处理/升温速度","固溶热处理/炉冷时间","固溶热处理/炉冷温度","固溶热处理/第一次保温时间","固溶热处理/第一次保温温度","固溶热处理/第三次保温时间","固溶热处理/第三次保温温度","固溶热处理/第二次保温时间","固溶热处理/第二次保温温度","固溶热处理/第四次保温时间","固溶热处理/第四次保温温度","备注","拉伸实验/测试温度","拉伸测试/变形量","拉伸测试/应变速率","拉伸测试/测试温度","拉伸测试/温度","摘录出处","数据DOI","数据审核者","数据来源方式","数据生产者","数据采集时间","时效/低温时效温度","时效/拉伸塑形应变","时效/第一次时效时间","时效/高温时效温度","时效1/时效时间","时效1/时效温度","时效处理/时间","时效处理/温度","材料牌号","棒料拉伸测试/温度","油淬/第一次时效温度","油淬/第二次时效时间","测试温度/温度","炉冷/温度","热处理工艺/一次空冷温度","热处理工艺/二次空冷温度","热处理工艺/冷却时间","热处理工艺/冷去时间","热处理工艺/加热时间","热处理工艺/加热温度","热处理工艺/炉冷温度","热处理工艺/空冷温度","热挤压/热挤压温度","热等静压/压力","热等静压/时间","热等静压/温度","热轧/热轧时间","热轧/热轧温度","片料拉伸测试/温度","直径/坯料直径","空冷热处理1/时间","空冷热处理1/温度","空冷热处理2/时间","空冷热处理2/温度","空冷热处理3/时间","空冷热处理3/温度","试样放置于高温/时间","试样放置于高温/温度","试样置于高温/放置温度","退火/退火时间","退火/退火温度","重量/铸锭重量"
,"ObjectId(""5b4d83e1e6b1a815d464f004"")","4.9","0.16","0.l5",,"13.2","14.3wt.%",,,,"3.3",,"balance",,,,"3.7",,"0.04",,,,,,"897.21280668786Mpa",,"24h","1232℃",,,,,,,,,,,,,,"",,"4.1%","0.000001s-1",,"30℃","Jensen R R, Howson T E, Tien J K. Very Slow Strain Rate Stress-Strain Behavior and Resisting Stress for Creep in a Nickel-Base Superalloy[C]// Superalloys. 1980:679-688.","10.11961/mater0203.MGI.20171221.db.0011","尹海清","摘录","邓正华","2018-01-08",,,,,,,"46h","982℃","Udimet-115",,,,,"1000℃",,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"ObjectId(""5b4d83e5e6b1a815d464f006"")","4.9","0.16","0.l5",,"13.2","14.3wt.%",,,,"3.3",,"balance",,,,"3.7",,"0.04",,,,,,"1087.0159293279Mpa",,"24h","1232℃",,,,,,,,,,,,,,"",,"9.709%","0.000001s-1",,"30℃","Jensen R R, Howson T E, Tien J K. Very Slow Strain Rate Stress-Strain Behavior and Resisting Stress for Creep in a Nickel-Base Superalloy[C]// Superalloys. 1980:679-688.","10.11961/mater0203.MGI.20171221.db.0011","尹海清","摘录","邓正华","2018-01-08",,,,,,,"46h","982℃","Udimet-115",,,,,"1000℃",,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"ObjectId(""5b4d83eae6b1a815d464f008"")","4.9","0.16","0.l5",,"13.2","14.3wt.%",,,,"3.3",,"balance",,,,"3.7",,"0.04",,,,,,"1135.2359542668Mpa",,"24h","1232℃",,,,,,,,,,,,,,"",,"11.337%","0.000001s-1",,"30℃","Jensen R R, Howson T E, Tien J K. Very Slow Strain Rate Stress-Strain Behavior and Resisting Stress for Creep in a Nickel-Base Superalloy[C]// Superalloys. 1980:679-688.","10.11961/mater0203.MGI.20171221.db.0011","尹海清","摘录","邓正华","2018-01-08",,,,,,,"46h","982℃","Udimet-115",,,,,"1000℃",,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"ObjectId(""5b4d83efe6b1a815d464f00a"")","4.9","0.16","0.l5",,"13.2","14.3wt.%",,,,"3.3",,"balance",,,,"3.7",,"0.04",,,,,,"987.03524824813Mpa",,"24h","1232℃",,,,,,,,,,,,,,"",,"6.543%","0.000001s-1",,"30℃","Jensen R R, Howson T E, Tien J K. Very Slow Strain Rate Stress-Strain Behavior and Resisting Stress for Creep in a Nickel-Base Superalloy[C]// Superalloys. 1980:679-688.","10.11961/mater0203.MGI.20171221.db.0011","尹海清","摘录","邓正华","2018-01-08",,,,,,,"46h","982℃","Udimet-115",,,,,"1000℃",,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"ObjectId(""5b4d83f4e6b1a815d464f00c"")","4.9","0.16","0.l5",,"13.2","14.3wt.%",,,,"3.3",,"balance",,,,"3.7",,"0.04",,,,,,"1035.2131228156Mpa",,"24h","1232℃",,,,,,,,,,,,,,"",,"8.261%","0.000001s-1",,"30℃","Jensen R R, Howson T E, Tien J K. Very Slow Strain Rate Stress-Strain Behavior and Resisting Stress for Creep in a Nickel-Base Superalloy[C]// Superalloys. 1980:679-688.","10.11961/mater0203.MGI.20171221.db.0011","尹海清","摘录","邓正华","2018-01-08",,,,,,,"46h","982℃","Udimet-115",,,,,"1000℃",,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"ObjectId(""5b4d83f9e6b1a815d464f00e"")","4.9","0.16","0.l5",,"13.2","14.3wt.%",,,,"3.3",,"balance",,,,"3.7",,"0.04",,,,,,"1152.3279298899Mpa",,"24h","1232℃",,,,,,,,,,,,,,"",,"12.197%","0.000001s-1",,"30℃","Jensen R R, Howson T E, Tien J K. Very Slow Strain Rate Stress-Strain Behavior and Resisting Stress for Creep in a Nickel-Base Superalloy[C]// Superalloys. 1980:679-688.","10.11961/mater0203.MGI.20171221.db.0011","尹海清","摘录","邓正华","2018-01-08",,,,,,,"46h","982℃","Udimet-115",,,,,"1000℃",,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"ObjectId(""5b4d83fee6b1a815d464f010"")","4.9","0.16","0.l5",,"13.2","14.3wt.%",,,,"3.3",,"balance",,,,"3.7",,"0.04",,,,,,"101.41379370906Mpa",,"24h","1232℃",,,,,,,,,,,,,,"",,"0.0941%","0.000001s-1",,"640℃","Jensen R R, Howson T E, Tien J K. Very Slow Strain Rate Stress-Strain Behavior and Resisting Stress for Creep in a Nickel-Base Superalloy[C]// Superalloys. 1980:679-688.","10.11961/mater0203.MGI.20171221.db.0011","尹海清","摘录","邓正华","2018-01-08",,,,,,,"46h","982℃","Udimet-115",,,,,"1000℃",,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"ObjectId(""5b4d8403e6b1a815d464f012"")","4.9","0.16","0.l5",,"13.2","14.3wt.%",,,,"3.3",,"balance",,,,"3.7",,"0.04",,,,,,"959.38460457683Mpa",,"24h","1232℃",,,,,,,,,,,,,,"",,"5.819%","0.000001s-1",,"30℃","Jensen R R, Howson T E, Tien J K. Very Slow Strain Rate Stress-Strain Behavior and Resisting Stress for Creep in a Nickel-Base Superalloy[C]// Superalloys. 1980:679-688.","10.11961/mater0203.MGI.20171221.db.0011","尹海清","摘录","邓正华","2018-01-08",,,,,,,"46h","982℃","Udimet-115",,,,,"1000℃",,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"ObjectId(""5b4d8407e6b1a815d464f014"")","4.9","0.16","0.l5",,"13.2","14.3wt.%",,,,"3.3",,"balance",,,,"3.7",,"0.04",,,,,,"1107.6063857813Mpa",,"24h","1232℃",,,,,,,,,,,,,,"",,"10.568%","0.000001s-1",,"30℃","Jensen R R, Howson T E, Tien J K. Very Slow Strain Rate Stress-Strain Behavior and Resisting Stress for Creep in a Nickel-Base Superalloy[C]// Superalloys. 1980:679-688.","10.11961/mater0203.MGI.20171221.db.0011","尹海清","摘录","邓正华","2018-01-08",,,,,,,"46h","982℃","Udimet-115",,,,,"1000℃",,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"ObjectId(""5b4d840ce6b1a815d464f016"")","4.9","0.16","0.l5",,"13.2","14.3wt.%",,,,"3.3",,"balance",,,,"3.7",,"0.04",,,,,,"1011.1452607176Mpa",,"24h","1232℃",,,,,,,,,,,,,,"",,"7.357%","0.000001s-1",,"30℃","Jensen R R, Howson T E, Tien J K. Very Slow Strain Rate Stress-Strain Behavior and Resisting Stress for Creep in a Nickel-Base Superalloy[C]// Superalloys. 1980:679-688.","10.11961/mater0203.MGI.20171221.db.0011","尹海清","摘录","邓正华","2018-01-08",,,,,,,"46h","982℃","Udimet-115",,,,,"1000℃",,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"ObjectId(""5b4d8411e6b1a815d464f018"")","4.9","0.16","0.l5",,"13.2","14.3wt.%",,,,"3.3",,"balance",,,,"3.7",,"0.04",,,,,,"931.83933683416Mpa",,"24h","1232℃",,,,,,,,,,,,,,"",,"4.869%","0.000001s-1",,"30℃","Jensen R R, Howson T E, Tien J K. Very Slow Strain Rate Stress-Strain Behavior and Resisting Stress for Creep in a Nickel-Base Superalloy[C]// Superalloys. 1980:679-688.","10.11961/mater0203.MGI.20171221.db.0011","尹海清","摘录","邓正华","2018-01-08",,,,,,,"46h","982℃","Udimet-115",,,,,"1000℃",,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"ObjectId(""5b4d8416e6b1a815d464f01a"")","4.9","0.16","0.l5",,"13.2","14.3wt.%",,,,"3.3",,"balance",,,,"3.7",,"0.04",,,,,,"1062.8637664869Mpa",,"24h","1232℃",,,,,,,,,,,,,,"",,"8.985%","0.000001s-1",,"30℃","Jensen R R, Howson T E, Tien J K. Very Slow Strain Rate Stress-Strain Behavior and Resisting Stress for Creep in a Nickel-Base Superalloy[C]// Superalloys. 1980:679-688.","10.11961/mater0203.MGI.20171221.db.0011","尹海清","摘录","邓正华","2018-01-08",,,,,,,"46h","982℃","Udimet-115",,,,,"1000℃",,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"ObjectId(""5b4d841be6b1a815d464f01c"")","4.9","0.16","0.l5",,"13.2","14.3wt.%",,,,"3.3",,"balance",,,,"3.7",,"0.04",,,,,,"876.55912467729Mpa",,"24h","1232℃",,,,,,,,,,,,,,"",,"3.376%","0.000001s-1",,"30℃","Jensen R R, Howson T E, Tien J K. Very Slow Strain Rate Stress-Strain Behavior and Resisting Stress for Creep in a Nickel-Base Superalloy[C]// Superalloys. 1980:679-688.","10.11961/mater0203.MGI.20171221.db.0011","尹海清","摘录","邓正华","2018-01-08",,,,,,,"46h","982℃","Udimet-115",,,,,"1000℃",,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"ObjectId(""5b4d8425e6b1a815d464f01e"")","4.9","0.16","0.l5",,"13.2","14.3wt.%",,,,"3.3",,"balance",,,,"3.7",,"0.04",,,,,,"300.70074992536Mpa",,"24h","1232℃",,,,,,,,,,,,,,"",,"0.372%","0.000001s-1",,"30℃","Jensen R R, Howson T E, Tien J K. Very Slow Strain Rate Stress-Strain Behavior and Resisting Stress for Creep in a Nickel-Base Superalloy[C]// Superalloys. 1980:679-688.","10.11961/mater0203.MGI.20171221.db.0011","尹海清","摘录","邓正华","2018-01-08",,,,,,,"46h","982℃","Udimet-115",,,,,"1000℃",,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"ObjectId(""5b4d8434e6b1a815d464f024"")","4.9","0.16","0.l5",,"13.2","14.3wt.%",,,,"3.3",,"balance",,,,"3.7",,"0.04",,,,,,"104.89119935369Mpa",,"24h","1232℃",,,,,,,,,,,,,,"",,"0.1394%","0.000001s-1",,"30℃","Jensen R R, Howson T E, Tien J K. Very Slow Strain Rate Stress-Strain Behavior and Resisting Stress for Creep in a Nickel-Base Superalloy[C]// Superalloys. 1980:679-688.","10.11961/mater0203.MGI.20171221.db.0011","尹海清","摘录","邓正华","2018-01-08",,,,,,,"46h","982℃","Udimet-115",,,,,"1000℃",,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"ObjectId(""5b4d8438e6b1a815d464f026"")","4.9","0.16","0.l5",,"13.2","14.3wt.%",,,,"3.3",,"balance",,,,"3.7",,"0.04",,,,,,"702.79421837405Mpa",,"24h","1232℃",,,,,,,,,,,,,,"",,"0.884%","0.000001s-1",,"30℃","Jensen R R, Howson T E, Tien J K. Very Slow Strain Rate Stress-Strain Behavior and Resisting Stress for Creep in a Nickel-Base Superalloy[C]// Superalloys. 1980:679-688.","10.11961/mater0203.MGI.20171221.db.0011","尹海清","摘录","邓正华","2018-01-08",,,,,,,"46h","982℃","Udimet-115",,,,,"1000℃",,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"ObjectId(""5b4d843de6b1a815d464f028"")","4.9","0.16","0.l5",,"13.2","14.3wt.%",,,,"3.3",,"balance",,,,"3.7",,"0.04",,,,,,"395.09650678797Mpa",,"24h","1232℃",,,,,,,,,,,,,,"",,"0.5118%","0.000001s-1",,"30℃","Jensen R R, Howson T E, Tien J K. Very Slow Strain Rate Stress-Strain Behavior and Resisting Stress for Creep in a Nickel-Base Superalloy[C]// Superalloys. 1980:679-688.","10.11961/mater0203.MGI.20171221.db.0011","尹海清","摘录","邓正华","2018-01-08",,,,,,,"46h","982℃","Udimet-115",,,,,"1000℃",,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"ObjectId(""5b4d8443e6b1a815d464f02a"")","4.9","0.16","0.l5",,"13.2","14.3wt.%",,,,"3.3",,"balance",,,,"3.7",,"0.04",,,,,,"500.00878132739Mpa",,"24h","1232℃",,,,,,,,,,,,,,"",,"0.606%","0.000001s-1",,"30℃","Jensen R R, Howson T E, Tien J K. Very Slow Strain Rate Stress-Strain Behavior and Resisting Stress for Creep in a Nickel-Base Superalloy[C]// Superalloys. 1980:679-688.","10.11961/mater0203.MGI.20171221.db.0011","尹海清","摘录","邓正华","2018-01-08",,,,,,,"46h","982℃","Udimet-115",,,,,"1000℃",,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"ObjectId(""5b4d844ce6b1a815d464f02e"")","4.9","0.16","0.l5",,"13.2","14.3wt.%",,,,"3.3",,"balance",,,,"3.7",,"0.04",,,,,,"199.32910658775Mpa",,"24h","1232℃",,,,,,,,,,,,,,"",,"0.1882%","0.000001s-1",,"30℃","Jensen R R, Howson T E, Tien J K. Very Slow Strain Rate Stress-Strain Behavior and Resisting Stress for Creep in a Nickel-Base Superalloy[C]// Superalloys. 1980:679-688.","10.11961/mater0203.MGI.20171221.db.0011","尹海清","摘录","邓正华","2018-01-08",,,,,,,"46h","982℃","Udimet-115",,,,,"1000℃",,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"ObjectId(""5b4d8465e6b1a815d464f038"")","4.9","0.16","0.l5",,"13.2","14.3wt.%",,,,"3.3",,"balance",,,,"3.7",,"0.04",,,,,,"597.90301902036Mpa",,"24h","1232℃",,,,,,,,,,,,,,"",,"0.745%","0.000001s-1",,"30℃","Jensen R R, Howson T E, Tien J K. Very Slow Strain Rate Stress-Strain Behavior and Resisting Stress for Creep in a Nickel-Base Superalloy[C]// Superalloys. 1980:679-688.","10.11961/mater0203.MGI.20171221.db.0011","尹海清","摘录","邓正华","2018-01-08",,,,,,,"46h","982℃","Udimet-115",,,,,"1000℃",,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"ObjectId(""5b4d9a05e6b1a815d464f870"")","1.93",,"0.006wt.%",,,"14.58",,,,"3.34",,"balance",,"0.53",,"2.17","5.87",,,,,,,"803.431Mpa",,,,,,,,,,,,,,,,,"",,,,,,"Wang Y S, Guan X M, Ye H Q, et al. Effect of Silicon on Grain Boundary Carbide Precipitation and Properties of a Cobalt-Free Wrought Nickel-Base Superalloy[J].Superalloys, 1980.","10.11961/mater0203.MGI.20171221.ds.0003","尹海清","摘录","邓正华","2018-01-08",,,,,,,,,"NiCSiCrWMoAlTi",,,,,,,,,,,,,,,,,,,,"20℃",,"2h","1180℃","4h","1050℃","16h","800℃",,,,,,
,"ObjectId(""5b4d9a13e6b1a815d464f876"")","2",,"0.007wt.%",,,"14.94",,,,"3.4",,"balance",,"0.2",,"2.17","6.11",,,,,,,"1124.17Mpa",,,,,,,,,,,,,,,,,"",,,,,,"Wang Y S, Guan X M, Ye H Q, et al. Effect of Silicon on Grain Boundary Carbide Precipitation and Properties of a Cobalt-Free Wrought Nickel-Base Superalloy[J].Superalloys, 1980.","10.11961/mater0203.MGI.20171221.ds.0003","尹海清","摘录","邓正华","2018-01-08",,,,,,,,,"NiCSiCrWMoAlTi",,,,,,,,,,,,,,,,,,,,"20℃",,"2h","1180℃","4h","1050℃","16h","800℃",,,,,,
,"ObjectId(""5b4d9a18e6b1a815d464f878"")","2.15",,"0.007wt.%",,,"14.61",,,,"3.36",,"balance",,"0.57",,"2.15","6.08",,,,,,,"837.775Mpa",,,,,,,,,,,,,,,,,"",,,,,,"Wang Y S, Guan X M, Ye H Q, et al. Effect of Silicon on Grain Boundary Carbide Precipitation and Properties of a Cobalt-Free Wrought Nickel-Base Superalloy[J].Superalloys, 1980.","10.11961/mater0203.MGI.20171221.ds.0003","尹海清","摘录","邓正华","2018-01-08",,,,,,,,,"NiCSiCrWMoAlTi",,,,,,,,,,,,,,,,,,,,"20℃",,"2h","1180℃","4h","1050℃","16h","800℃",,,,,,
,"ObjectId(""5b4d9a1de6b1a815d464f87a"")","2.01",,"0.005wt.%",,,"14.45",,,,"3.2",,"balance",,"0.77",,"2.03","5.93",,,,,,,"1217.88Mpa",,,,,,,,,,,,,,,,,"",,,,,,"Wang Y S, Guan X M, Ye H Q, et al. Effect of Silicon on Grain Boundary Carbide Precipitation and Properties of a Cobalt-Free Wrought Nickel-Base Superalloy[J].Superalloys, 1980.","10.11961/mater0203.MGI.20171221.ds.0003","尹海清","摘录","邓正华","2018-01-08",,,,,,,,,"NiCSiCrWMoAlTi","20℃",,,,,,,,,,,,,,,,,,,,,"2h","1180℃","4h","1050℃","16h","800℃",,,,,,
,"ObjectId(""5b4d9a2ce6b1a815d464f880"")","2.06",,"0.006wt.%",,,"15.5",,,,"3.1",,"balance",,"0.48",,"2.03","6.15",,,,,,,"1114.12Mpa",,,,,,,,,,,,,,,,,"",,,,,,"Wang Y S, Guan X M, Ye H Q, et al. Effect of Silicon on Grain Boundary Carbide Precipitation and Properties of a Cobalt-Free Wrought Nickel-Base Superalloy[J].Superalloys, 1980.","10.11961/mater0203.MGI.20171221.ds.0003","尹海清","摘录","邓正华","2018-01-08",,,,,,,,,"NiCSiCrWMoAlTi",,,,,,,,,,,,,,,,,,,,"20℃",,"2h","1180℃","4h","1050℃","16h","800℃",,,,,,
,"ObjectId(""5b4d9a35e6b1a815d464f884"")","2.06",,"0.006wt.%",,,"15.5",,,,"3.1",,"balance",,"0.48",,"2.03","6.15",,,,,,,"901.842Mpa",,,,,,,,,,,,,,,,,"",,,,,,"Wang Y S, Guan X M, Ye H Q, et al. Effect of Silicon on Grain Boundary Carbide Precipitation and Properties of a Cobalt-Free Wrought Nickel-Base Superalloy[J].Superalloys, 1980.","10.11961/mater0203.MGI.20171221.ds.0003","尹海清","摘录","邓正华","2018-01-08",,,,,,,,,"NiCSiCrWMoAlTi",,,,,,,,,,,,,,,,,,,,"20℃",,"2h","1180℃","4h","1050℃","16h","800℃",,,,,,
,"ObjectId(""5b4d9a3ae6b1a815d464f886"")","2.11",,"0.007wt.%",,,"14.63",,,,"3.4",,"balance",,"0.42",,"2.2","6.05",,,,,,,"1045.6Mpa",,,,,,,,,,,,,,,,,"",,,,,,"Wang Y S, Guan X M, Ye H Q, et al. Effect of Silicon on Grain Boundary Carbide Precipitation and Properties of a Cobalt-Free Wrought Nickel-Base Superalloy[J].Superalloys, 1980.","10.11961/mater0203.MGI.20171221.ds.0003","尹海清","摘录","邓正华","2018-01-08",,,,,,,,,"NiCSiCrWMoAlTi",,,,,,,,,,,,,,,,,,,,"20℃",,"2h","1180℃","4h","1050℃","16h","800℃",,,,,,
,"ObjectId(""5b4d9a3fe6b1a815d464f888"")","2.08",,"0.005wt.%",,,"14.92",,,,"3.02",,"balance",,"0.37",,"2.08","6.03",,,,,,,"1170.49Mpa",,,,,,,,,,,,,,,,,"",,,,,,"Wang Y S, Guan X M, Ye H Q, et al. Effect of Silicon on Grain Boundary Carbide Precipitation and Properties of a Cobalt-Free Wrought Nickel-Base Superalloy[J].Superalloys, 1980.","10.11961/mater0203.MGI.20171221.ds.0003","尹海清","摘录","邓正华","2018-01-08",,,,,,,,,"NiCSiCrWMoAlTi",,,,,,,,,,,,,,,,,,,,"20℃",,"2h","1180℃","4h","1050℃","16h","800℃",,,,,,
,"ObjectId(""5b4d9a44e6b1a815d464f88a"")","2.03",,"0.007wt.%",,,"15.02",,,,"3.71",,"balance",,"0.1",,"2.11","5.83",,,,,,,"1172.99Mpa",,,,,,,,,,,,,,,,,"",,,,,,"Wang Y S, Guan X M, Ye H Q, et al. Effect of Silicon on Grain Boundary Carbide Precipitation and Properties of a Cobalt-Free Wrought Nickel-Base Superalloy[J].Superalloys, 1980.","10.11961/mater0203.MGI.20171221.ds.0003","尹海清","摘录","邓正华","2018-01-08",,,,,,,,,"NiCSiCrWMoAlTi",,,,,,,,,,,,,,,,,,,,"20℃",,"2h","1180℃","4h","1050℃","16h","800℃",,,,,,
,"ObjectId(""5b4d9a5ce6b1a815d464f892"")","2.06",,"0.006wt.%",,,"15.5",,,,"3.1",,"balance",,"0.48",,"2.03","6.15",,,,,,,"1095.27Mpa",,,,,,,,,,,,,,,,,"",,,,,,"Wang Y S, Guan X M, Ye H Q, et al. Effect of Silicon on Grain Boundary Carbide Precipitation and Properties of a Cobalt-Free Wrought Nickel-Base Superalloy[J].Superalloys, 1980.","10.11961/mater0203.MGI.20171221.ds.0003","尹海清","摘录","邓正华","2018-01-08",,,,,,,,,"NiCSiCrWMoAlTi","20℃",,,,,,,,,,,,,,,,,,,,,"2h","1180℃","4h","1050℃","16h","800℃",,,,,,
,"ObjectId(""5b4d9a61e6b1a815d464f894"")","2.06",,"0.006wt.%",,,"15.5",,,,"3.1",,"balance",,"0.48",,"2.03","6.15",,,,,,,"1110.4Mpa",,,,,,,,,,,,,,,,,"",,,,,,"Wang Y S, Guan X M, Ye H Q, et al. Effect of Silicon on Grain Boundary Carbide Precipitation and Properties of a Cobalt-Free Wrought Nickel-Base Superalloy[J].Superalloys, 1980.","10.11961/mater0203.MGI.20171221.ds.0003","尹海清","摘录","邓正华","2018-01-08",,,,,,,,,"NiCSiCrWMoAlTi","20℃",,,,,,,,,,,,,,,,,,,,,"2h","1180℃","4h","1050℃","16h","800℃",,,,,,
,"ObjectId(""5b4d9a75e6b1a815d464f89c"")","2.15",,"0.005wt.%",,,"15.27",,,,"3.1",,"balance",,"0.3",,"2.1","6.08",,,,,,,"1147.4Mpa",,,,,,,,,,,,,,,,,"",,,,,,"Wang Y S, Guan X M, Ye H Q, et al. Effect of Silicon on Grain Boundary Carbide Precipitation and Properties of a Cobalt-Free Wrought Nickel-Base Superalloy[J].Superalloys, 1980.","10.11961/mater0203.MGI.20171221.ds.0003","尹海清","摘录","邓正华","2018-01-08",,,,,,,,,"NiCSiCrWMoAlTi","20℃",,,,,,,,,,,,,,,,,,,,,"2h","1180℃","4h","1050℃","16h","800℃",,,,,,
,"ObjectId(""5b4d9a79e6b1a815d464f89e"")","2.05",,"0.006wt.%",,,"15.00",,,,"3.12",,"balance",,"0.61",,"2.07","6.07",,,,,,,"1186.94Mpa",,,,,,,,,,,,,,,,,"",,,,,,"Wang Y S, Guan X M, Ye H Q, et al. Effect of Silicon on Grain Boundary Carbide Precipitation and Properties of a Cobalt-Free Wrought Nickel-Base Superalloy[J].Superalloys, 1980.","10.11961/mater0203.MGI.20171221.ds.0003","尹海清","摘录","邓正华","2018-01-08",,,,,,,,,"NiCSiCrWMoAlTi","20℃",,,,,,,,,,,,,,,,,,,,,"2h","1180℃","4h","1050℃","16h","800℃",,,,,,
,"ObjectId(""5b4d9a83e6b1a815d464f8a2"")","2.22",,"0.006wt.%",,,"14.2",,,,"3.13",,"balance",,"0.40",,"2.05","6.05",,,,,,,"1102.47Mpa",,,,,,,,,,,,,,,,,"",,,,,,"Wang Y S, Guan X M, Ye H Q, et al. Effect of Silicon on Grain Boundary Carbide Precipitation and Properties of a Cobalt-Free Wrought Nickel-Base Superalloy[J].Superalloys, 1980.","10.11961/mater0203.MGI.20171221.ds.0003","尹海清","摘录","邓正华","2018-01-08",,,,,,,,,"NiCSiCrWMoAlTi","20℃",,,,,,,,,,,,,,,,,,,,,"2h","1180℃","4h","1050℃","16h","800℃",,,,,,
,"ObjectId(""5b4d9a92e6b1a815d464f8a8"")","2",,"0.005wt.%",,,"15.51",,,,"3.12",,"balance",,"0.44",,"2.02","6.15",,,,,,,"1098.82Mpa",,,,,,,,,,,,,,,,,"",,,,,,"Wang Y S, Guan X M, Ye H Q, et al. Effect of Silicon on Grain Boundary Carbide Precipitation and Properties of a Cobalt-Free Wrought Nickel-Base Superalloy[J].Superalloys, 1980.","10.11961/mater0203.MGI.20171221.ds.0003","尹海清","摘录","邓正华","2018-01-08",,,,,,,,,"NiCSiCrWMoAlTi","20℃",,,,,,,,,,,,,,,,,,,,,"2h","1180℃","4h","1050℃","16h","800℃",,,,,,
"20℃","ObjectId(""5b4dde8ee6b1a80d7cf46b0c"")",,,,,,,,,,,,,,,,,,,,,,,,"200MPa",,,,,,,,,,,,,,,,,"",,,,,,"金属手册.第七卷,粉末冶金","","尹海清","摘录","何飞霞","2017-10-25",,,,,,,,,"弥散强化铂",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"20℃","ObjectId(""5b4dde93e6b1a80d7cf46b0e"")",,,,,,,,,,,,,,,,,,,,,,,,"355MPa",,,,,,,,,,,,,,,,,"",,,,,,"金属手册.第七卷,粉末冶金","","尹海清","摘录","何飞霞","2017-10-25",,,,,,,,,"弥散强化10%铂-铑合金",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"20℃","ObjectId(""5b4ddebae6b1a80d7cf46b1c"")",,,,,,,,,,,,,,,,,,,,,,,,"563.8MPa",,,,,,,,,,,,,,,,,"",,,,,,"金属手册.第七卷,粉末冶金","","尹海清","摘录","何飞霞","2017-10-25",,,,,,,,,"40%铂-铑合金",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"20℃","ObjectId(""5b4ddebfe6b1a80d7cf46b1e"")",,,,,,,,,,,,,,,,,,,,,,,,"161.3MPa",,,,,,,,,,,,,,,,,"",,,,,,"金属手册.第七卷,粉末冶金","","尹海清","摘录","何飞霞","2017-10-25",,,,,,,,,"铂",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"20℃","ObjectId(""5b4ddec4e6b1a80d7cf46b20"")",,,,,,,,,,,,,,,,,,,,,,,,"478.5MPa",,,,,,,,,,,,,,,,,"",,,,,,"金属手册.第七卷,粉末冶金","","尹海清","摘录","何飞霞","2017-10-25",,,,,,,,,"20%铂-铑合金",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"20℃","ObjectId(""5b4ddecee6b1a80d7cf46b24"")",,,,,,,,,,,,,,,,,,,,,,,,"331MPa",,,,,,,,,,,,,,,,,"",,,,,,"金属手册.第七卷,粉末冶金","","尹海清","摘录","何飞霞","2017-10-25",,,,,,,,,"10%铂-铑合金",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
